customer_id,region,acquisition_channel,plan_tier,tenure_months,num_orders_12m,days_since_last_order,avg_order_value,email_engagement_rate,app_logins_30d,support_tickets_12m,discount_rate,satisfaction_score,annual_margin,churned
KL102033,DE,Organic,Premium,5,3,168,64.61,0.292,2,1,0.352,,73.66,0
KL102034,DE,Referral,Basic,12,5,195,17.29,0.109,1,0,0.469,,32.85,1
KL102035,CH,Referral,Basic,25,2,174,30.37,0.699,4,0,0.352,4.6,23.08,0
KL102036,Other,Referral,Plus,3,3,186,34.59,0.466,1,0,0.256,4.5,39.43,0
KL102037,DE,Paid Search,Plus,14,7,147,32.46,0.208,1,1,0.191,3.9,86.34,1
KL102038,DE,Paid Search,Premium,34,5,194,73.87,0.695,3,0,0.48,4.0,140.35,0
KL102039,CH,Paid Search,Plus,31,8,175,38.55,0.471,4,1,0.352,4.0,117.19,1
KL102040,DE,Organic,Basic,11,3,271,31.92,0.246,2,1,0.292,4.8,36.39,1
KL102041,CH,Paid Search,Premium,35,8,151,61.19,0.49,1,0,0.158,4.4,186.02,0
KL102042,AT,Paid Search,Plus,4,5,191,43.97,0.31,1,2,0.363,3.3,83.54,0
KL102043,Other,Social,Basic,1,1,253,39.19,0.468,4,0,0.096,3.7,14.89,1
KL102044,Other,Organic,Premium,10,4,187,66.51,0.182,1,0,0.161,4.0,101.1,0
KL102045,DE,Paid Search,Basic,3,4,191,25.12,0.663,1,0,0.752,3.6,38.18,0
KL102046,DE,Paid Search,Basic,11,2,225,17.46,0.191,0,3,0.681,2.6,13.27,1
KL102047,DE,Paid Search,Plus,7,3,172,49.12,0.293,0,0,0.031,4.1,56.0,1
KL102048,DE,Referral,Plus,61,4,195,45.85,0.057,0,0,0.539,3.9,69.69,0
KL102049,DE,Social,Plus,4,2,176,44.6,0.561,1,2,0.513,3.6,33.9,0
KL102050,Other,Organic,Premium,10,1,201,64.36,0.548,0,2,0.451,3.9,24.46,1
KL102051,DE,Organic,Basic,21,6,247,36.99,0.58,1,1,0.459,4.5,84.34,0
KL102052,DE,Social,Premium,9,10,135,61.5,0.402,3,1,0.273,3.5,233.7,0
KL102053,CH,Paid Search,Basic,42,4,196,32.41,0.077,0,0,0.443,5.0,49.26,0
KL102054,DE,Social,Basic,44,2,111,42.54,0.172,0,0,0.014,5.0,32.33,0
KL102055,DE,Organic,Basic,12,1,227,28.64,0.344,2,0,0.225,4.4,10.88,1
KL102056,Other,Organic,Basic,4,2,273,25.3,0.527,2,2,0.249,3.5,19.23,1
KL102057,DE,Paid Search,Basic,46,5,150,23.56,0.329,3,2,0.656,3.8,44.76,1
KL102058,DE,Social,Premium,11,4,226,60.46,0.404,2,1,0.356,4.2,91.9,0
KL102059,DE,Referral,Plus,19,3,174,42.29,0.55,2,2,0.565,4.0,48.21,1
KL102060,Other,Referral,Plus,6,4,130,55.24,0.311,1,1,0.395,3.3,83.96,1
KL102061,DE,Paid Search,Basic,54,4,173,31.46,0.538,2,0,0.285,3.9,47.82,0
KL102062,DE,Social,Premium,16,7,140,66.63,0.477,1,1,0.194,4.0,177.24,0
KL102063,DE,Organic,Basic,72,6,176,29.16,0.329,0,1,0.276,4.0,66.48,0
KL102064,DE,Paid Search,Plus,3,6,161,29.59,0.233,1,1,0.378,4.2,67.47,0
KL102065,Other,Referral,Plus,9,4,153,41.22,0.418,1,1,0.57,3.7,62.65,0
KL102066,DE,Paid Search,Basic,32,5,199,20.59,0.715,2,0,0.615,4.9,39.12,0
KL102067,Other,Referral,Plus,3,5,221,54.04,0.346,3,1,0.48,,102.68,1
KL102068,DE,Organic,Premium,1,6,195,58.02,0.353,1,3,0.356,4.1,132.29,1
KL102069,DE,Organic,Basic,19,3,202,17.32,0.766,5,0,0.266,4.1,19.74,0
KL102070,CH,Paid Search,Plus,3,7,161,28.22,0.362,1,1,0.373,4.5,75.07,0
KL102071,DE,Referral,Premium,30,6,192,58.81,0.595,2,1,0.295,4.0,134.09,0
KL102072,DE,Organic,Basic,46,2,185,8.0,0.13,1,1,0.362,3.9,6.08,1
KL102073,CH,Social,Basic,14,2,233,29.49,0.238,1,2,0.26,3.1,22.41,1
KL102074,DE,Organic,Basic,3,0,175,29.88,0.561,2,2,0.088,3.5,11.35,0
KL102075,DE,Social,Plus,12,11,71,33.29,0.259,1,0,0.056,3.7,139.15,0
KL102076,Other,Paid Search,Basic,19,2,225,34.9,0.319,1,2,0.277,3.3,26.52,1
KL102077,DE,Organic,Basic,57,7,126,26.66,0.378,2,0,0.354,4.1,70.92,0
KL102078,DE,Social,Basic,4,1,186,26.77,0.316,2,0,0.146,4.7,10.17,0
KL102079,DE,Social,Premium,1,7,128,71.94,0.185,0,1,0.113,4.3,191.36,0
KL102080,DE,Paid Search,Premium,4,11,153,74.05,0.268,1,1,0.741,4.2,309.53,0
KL102081,DE,Organic,Plus,10,2,176,33.86,0.362,1,1,0.095,3.5,25.73,1
KL102082,AT,Organic,Premium,2,6,221,53.49,0.632,2,0,0.663,5.0,121.96,0
KL102083,DE,Referral,Plus,7,3,223,38.96,0.541,1,1,0.126,,44.41,0
KL102084,AT,Social,Premium,8,6,181,77.4,0.378,4,0,0.503,4.9,176.47,0
KL102085,DE,Social,Basic,3,3,252,21.81,0.49,1,0,0.254,3.4,24.86,0
KL102086,DE,Social,Basic,10,5,147,35.75,0.724,4,0,0.351,4.2,67.92,0
KL102087,DE,Social,Premium,7,3,201,57.21,0.58,0,1,0.211,3.8,65.22,0
KL102088,AT,Organic,Basic,5,2,124,26.77,0.493,3,1,0.583,3.5,20.35,0
KL102089,DE,Paid Search,Basic,11,9,130,23.4,0.225,1,0,0.265,4.3,80.03,0
KL102090,DE,Social,Plus,23,3,150,45.3,0.092,0,1,0.608,4.0,51.64,1
KL102091,CH,Organic,Plus,19,4,220,43.18,0.339,0,0,0.254,4.5,65.63,1
KL102092,DE,Organic,Basic,17,4,232,20.84,0.105,0,0,0.041,3.7,31.68,0
KL102093,DE,Paid Search,Basic,50,5,171,24.14,0.573,1,0,0.291,4.4,45.87,0
KL102094,CH,Social,Basic,2,2,284,19.47,0.196,0,1,0.242,4.4,14.8,1
KL102095,DE,Social,Basic,10,2,174,29.84,0.223,1,1,0.22,3.6,22.68,0
KL102096,DE,Organic,Basic,3,3,154,19.86,0.288,2,1,0.06,3.9,22.64,0
KL102097,DE,Referral,Plus,40,4,169,42.76,0.615,3,1,0.261,4.1,65.0,0
KL102098,DE,Organic,Plus,30,5,193,45.18,0.308,1,0,0.268,3.9,85.84,0
KL102099,DE,Organic,Basic,38,2,237,33.28,0.515,8,0,0.489,4.7,25.29,0
KL102100,AT,Referral,Basic,12,2,232,33.39,0.901,4,0,0.594,3.8,25.38,0
KL102101,DE,Social,Plus,9,1,200,44.69,0.098,0,0,0.381,,16.98,1
KL102102,CH,Referral,Basic,9,3,235,19.35,0.652,3,0,0.189,5.0,22.06,0
KL102103,Other,Social,Basic,17,2,186,21.06,0.426,2,1,0.372,3.7,16.01,1
KL102104,DE,Social,Basic,18,3,298,21.03,0.301,0,0,0.599,4.2,23.97,1
KL102105,AT,Organic,Plus,24,8,194,41.48,0.075,0,2,0.094,2.7,126.1,0
KL102106,AT,Organic,Basic,8,3,125,36.73,0.082,0,1,0.266,4.8,41.87,1
KL102107,Other,Referral,Basic,35,2,187,22.42,0.308,0,1,0.378,4.2,17.04,0
KL102108,DE,Social,Plus,39,7,138,39.53,0.253,0,1,0.208,3.3,105.15,0
KL102109,DE,Paid Search,Plus,6,4,262,51.6,0.179,0,0,0.167,4.1,78.43,1
KL102110,DE,Paid Search,Plus,14,4,155,31.04,0.409,2,1,0.365,3.9,47.18,0
KL102111,DE,Organic,Premium,21,6,93,77.17,0.421,0,3,0.561,2.6,175.95,0
KL102112,DE,Organic,Plus,14,6,208,46.98,0.246,1,0,0.274,3.9,107.11,0
KL102113,DE,Social,Basic,72,6,71,22.4,0.211,0,0,0.178,4.9,51.07,0
KL102114,DE,Organic,Basic,36,5,168,25.27,0.849,2,0,0.402,4.1,48.01,0
KL102115,Other,Paid Search,Basic,8,2,232,41.58,,2,0,0.353,4.5,31.6,0
KL102116,DE,Referral,Basic,7,3,183,24.0,0.433,2,0,0.29,4.5,27.36,0
KL102117,DE,Paid Search,Basic,6,0,270,33.73,0.655,4,2,0.304,3.5,12.82,1
KL102118,DE,Paid Search,Basic,6,1,226,44.32,0.753,0,1,0.209,3.6,16.84,0
KL102119,DE,Organic,Plus,2,5,148,41.66,0.303,2,1,0.221,4.3,79.15,0
KL102120,DE,Organic,Plus,28,7,172,41.92,0.397,2,0,0.314,3.7,111.51,0
KL102121,DE,Organic,Basic,2,6,234,45.68,0.196,2,0,0.216,4.4,104.15,1
KL102122,DE,Organic,Plus,5,7,173,33.29,0.478,3,0,0.639,4.7,88.55,0
KL102123,DE,Organic,Basic,37,5,199,27.85,0.315,1,2,0.324,3.8,52.92,0
KL102124,DE,Organic,Plus,10,4,205,45.41,0.774,3,0,0.285,3.8,69.02,0
KL102125,DE,Organic,Plus,30,3,171,29.66,0.741,1,0,0.637,3.7,33.81,0
KL102126,DE,Organic,Basic,17,1,154,18.7,0.289,0,0,0.392,4.8,7.11,1
KL102127,DE,Referral,Basic,5,6,186,23.43,0.133,1,0,0.416,,53.42,0
KL102128,DE,Organic,Premium,9,8,207,68.27,,2,0,0.201,4.2,207.54,0
KL102129,DE,Paid Search,Plus,12,5,201,38.12,0.618,1,3,0.193,2.8,72.43,1
KL102130,DE,Social,Plus,27,4,141,41.3,0.651,3,1,0.771,3.9,62.78,0
KL102131,AT,Organic,Basic,5,3,211,34.25,0.101,2,1,0.598,3.5,39.04,1
KL102132,Other,Paid Search,Basic,49,4,222,32.81,0.432,1,1,0.284,4.1,49.87,0
KL102133,Other,Social,Basic,7,2,246,11.6,0.183,1,1,0.571,4.2,8.82,1
KL102134,DE,Paid Search,Premium,22,6,194,66.46,0.245,3,0,0.15,4.5,151.53,0
KL102135,DE,Organic,Basic,18,5,190,32.39,0.309,2,1,0.696,3.8,61.54,0
KL102136,DE,Social,Basic,40,3,174,27.35,0.319,0,0,0.314,4.4,31.18,1
KL102137,CH,Social,Premium,7,2,198,69.2,0.165,0,1,0.054,3.9,52.59,1
KL102138,CH,Paid Search,Basic,16,5,216,34.16,0.09,1,1,0.804,3.3,64.9,0
KL102139,CH,Organic,Basic,27,2,175,30.6,0.176,1,0,0.065,5.0,23.26,1
KL102140,CH,Organic,Plus,15,9,118,41.23,0.406,0,0,0.292,,141.01,0
KL102141,DE,Social,Basic,19,6,198,30.01,0.339,2,0,0.333,3.5,68.42,0
KL102142,CH,Organic,Premium,15,5,194,46.38,0.472,3,0,0.303,4.6,88.12,0
KL102143,CH,Organic,Basic,53,3,248,39.29,0.551,5,1,0.513,4.6,44.79,0
KL102144,DE,Paid Search,Plus,60,9,181,52.58,0.475,1,0,0.419,4.1,179.82,0
KL102145,Other,Referral,Basic,7,3,177,38.02,0.674,1,0,0.405,4.3,43.34,1
KL102146,DE,Organic,Plus,13,3,251,43.03,0.46,2,1,0.237,4.3,49.05,1
KL102147,Other,Organic,Plus,14,6,183,46.57,0.229,2,0,0.138,5.0,106.18,0
KL102148,CH,Paid Search,Plus,25,6,197,43.12,0.565,5,1,0.176,4.0,98.31,0
KL102149,DE,Social,Premium,10,3,184,67.58,0.053,1,0,0.216,4.0,77.04,0
KL102150,AT,Paid Search,Plus,16,3,215,52.94,0.45,1,2,0.456,3.5,60.35,0
KL102151,DE,Referral,Basic,8,5,163,13.84,0.747,4,0,0.416,4.3,26.3,0
KL102152,CH,Organic,Basic,19,5,107,31.51,0.194,2,2,0.209,2.9,59.87,0
KL102153,CH,Paid Search,Basic,13,5,245,21.33,0.516,3,1,0.156,3.8,40.53,0
KL102154,DE,Paid Search,Basic,19,5,151,18.78,0.111,1,1,0.136,3.1,35.68,0
KL102155,CH,Paid Search,Basic,3,0,201,26.98,0.388,1,1,0.198,4.6,10.25,1
KL102156,DE,Paid Search,Plus,16,3,175,31.98,0.362,0,1,0.42,3.1,36.46,1
KL102157,DE,Social,Plus,9,9,213,31.96,0.096,2,1,0.306,4.2,109.3,0
KL102158,DE,Organic,Premium,39,4,206,51.71,0.389,1,1,0.429,3.5,78.6,0
KL102159,DE,Social,Basic,5,2,227,24.14,0.635,4,2,0.319,3.3,18.35,0
KL102160,DE,Organic,Plus,34,10,175,46.25,0.542,0,2,0.266,3.3,175.75,0
KL102161,DE,Paid Search,Plus,3,4,216,48.6,0.41,2,2,0.32,3.3,73.87,1
KL102162,DE,Paid Search,Premium,2,5,189,80.82,0.129,1,1,0.534,5.0,153.56,1
KL102163,DE,Paid Search,Plus,25,3,204,38.76,0.144,0,1,0.475,4.3,44.19,1
KL102164,CH,Organic,Basic,5,5,234,34.38,0.385,0,1,0.271,4.3,65.32,0
KL102165,DE,Referral,Basic,1,4,147,29.44,0.726,4,1,0.286,4.3,44.75,0
KL102166,CH,Referral,Premium,9,5,150,66.21,0.597,2,1,0.597,4.0,125.8,0
KL102167,DE,Social,Plus,12,4,212,44.99,0.742,5,0,0.284,4.1,68.38,0
KL102168,DE,Referral,Plus,6,6,185,48.41,0.433,2,1,0.1,3.6,110.37,1
KL102169,DE,Organic,Plus,14,4,177,45.82,0.413,1,2,0.11,3.9,69.65,0
KL102170,DE,Paid Search,Plus,14,1,296,38.83,0.472,2,0,0.503,4.0,14.76,1
KL102171,DE,Organic,Plus,26,6,132,46.68,0.21,3,0,0.416,4.5,106.43,0
KL102172,DE,Referral,Premium,34,7,167,59.97,0.571,3,1,0.312,3.7,159.52,0
KL102173,DE,Organic,Premium,26,7,175,69.7,0.851,3,0,0.288,,185.4,0
KL102174,DE,Organic,Basic,24,3,183,28.93,0.191,1,3,0.585,3.3,32.98,1
KL102175,DE,Social,Basic,21,2,182,13.05,0.277,0,1,0.429,4.1,9.92,1
KL102176,DE,Organic,Basic,15,6,162,26.89,0.096,0,0,0.115,4.0,61.31,0
KL102177,CH,Social,Basic,2,1,269,35.45,0.145,1,0,0.192,4.5,13.47,1
KL102178,DE,Organic,Plus,24,5,167,40.99,0.423,2,0,0.429,4.6,77.88,0
KL102179,Other,Social,Plus,7,4,203,43.83,0.212,1,0,0.142,4.7,66.62,0
KL102180,CH,Social,Basic,3,1,192,24.17,0.257,2,0,0.181,4.5,9.18,0
KL102181,Other,Paid Search,Basic,2,0,246,25.81,0.811,4,2,0.359,3.8,9.81,0
KL102182,CH,Organic,Plus,4,4,226,49.59,0.434,2,0,0.198,4.6,75.38,0
KL102183,DE,Organic,Plus,4,4,182,38.55,0.768,2,0,0.155,4.2,58.6,0
KL102184,DE,Organic,Plus,2,4,213,32.79,0.791,3,0,0.683,3.3,49.84,0
KL102185,DE,Organic,Basic,25,3,192,10.56,0.333,0,0,0.037,3.9,12.04,0
KL102186,CH,Paid Search,Basic,15,3,198,21.91,0.37,4,1,0.53,3.7,24.98,1
KL102187,DE,Paid Search,Plus,4,3,212,33.21,,3,1,0.296,3.8,37.86,0
KL102188,DE,Organic,Plus,14,5,191,30.11,0.518,2,0,0.176,4.8,57.21,0
KL102189,Other,Organic,Plus,1,2,212,33.41,,0,0,0.324,4.5,25.39,1
KL102190,DE,Referral,Premium,32,5,128,57.08,0.553,2,1,0.4,4.1,108.45,0
KL102191,DE,Organic,Basic,13,5,137,19.54,0.51,2,1,0.256,3.9,37.13,0
KL102192,AT,Organic,Basic,14,4,127,39.07,0.168,1,0,0.296,3.9,59.39,0
KL102193,DE,Paid Search,Basic,5,3,147,14.8,0.348,3,0,0.337,4.5,16.87,1
KL102194,DE,Organic,Basic,14,0,236,32.62,0.306,0,1,0.428,4.2,12.4,1
KL102195,CH,Referral,Basic,12,5,168,32.28,0.529,3,1,0.4,4.5,61.33,0
KL102196,DE,Organic,Basic,33,6,150,32.92,0.521,4,1,0.093,3.6,75.06,0
KL102197,DE,Social,Basic,7,3,259,27.62,0.349,0,0,0.697,5.0,31.49,1
KL102198,DE,Paid Search,Plus,38,5,222,52.12,0.507,2,0,0.045,4.9,99.03,0
KL102199,AT,Social,Basic,57,8,100,28.0,0.203,0,0,0.073,3.8,85.12,0
KL102200,DE,Social,Plus,12,1,182,40.31,0.867,2,1,0.101,4.2,15.32,0
KL102201,Other,Social,Basic,62,7,131,37.33,0.749,1,1,0.232,4.3,99.3,0
KL102202,CH,Paid Search,Basic,39,3,198,26.61,0.536,3,0,0.443,5.0,30.34,0
KL102203,DE,Paid Search,Basic,15,2,159,15.27,0.451,2,0,0.157,4.3,11.61,0
KL102204,DE,Social,Basic,20,4,164,32.01,0.411,1,1,0.084,4.7,48.66,0
KL102205,DE,Paid Search,Basic,13,4,203,36.68,0.16,0,0,0.241,4.2,55.75,0
KL102206,AT,Paid Search,Plus,24,6,167,44.34,0.65,1,2,0.631,3.9,101.1,0
KL102207,DE,Organic,Premium,2,6,126,62.1,0.673,4,1,0.406,4.3,141.59,0
KL102208,DE,Organic,Basic,13,1,216,30.09,,5,1,0.116,4.3,11.43,0
KL102209,DE,Paid Search,Basic,2,3,201,33.46,0.541,1,1,0.439,,38.14,0
KL102210,Other,Organic,Basic,68,9,156,19.74,0.364,1,2,0.196,3.4,67.51,0
KL102211,DE,Paid Search,Plus,43,7,115,25.67,0.764,0,0,0.583,4.0,68.28,0
KL102212,CH,Organic,Basic,4,0,254,26.9,0.586,1,0,0.174,4.1,10.22,0
KL102213,DE,Paid Search,Basic,5,2,187,36.3,0.342,1,1,0.213,3.5,27.59,1
KL102214,Other,Social,Premium,10,6,132,55.91,0.255,0,0,0.264,4.0,127.47,0
KL102215,DE,Paid Search,Premium,20,4,190,54.76,0.555,2,0,0.436,4.8,83.24,0
KL102216,DE,Social,Plus,19,9,171,43.62,0.392,0,1,0.461,3.5,149.18,0
KL102217,Other,Organic,Basic,7,5,201,26.14,,0,1,0.326,4.1,49.67,1
KL102218,Other,Organic,Basic,9,0,265,22.46,0.415,1,1,0.113,,8.53,1
KL102219,DE,Social,Basic,4,2,182,37.31,0.667,0,1,0.315,3.9,28.36,1
KL102220,DE,Social,Plus,5,7,107,36.63,0.202,1,2,0.415,4.2,97.44,0
KL102221,DE,Social,Plus,6,1,201,44.87,0.492,3,0,0.192,3.7,17.05,0
KL102222,DE,Social,Basic,48,4,89,34.72,0.251,3,2,0.162,3.3,52.77,0
KL102223,DE,Social,Premium,40,5,151,63.34,0.529,3,0,0.408,5.0,120.35,0
KL102224,CH,Social,Basic,22,5,168,34.73,0.479,3,2,0.515,3.6,65.99,0
KL102225,DE,Social,Plus,21,11,115,47.35,0.357,2,1,0.374,4.1,197.92,0
KL102226,AT,Social,Basic,10,3,214,29.47,0.13,0,0,0.402,3.7,33.6,1
KL102227,DE,Organic,Basic,2,2,203,25.0,0.261,0,0,0.012,3.7,19.0,1
KL102228,DE,Organic,Basic,14,4,204,39.45,0.156,1,4,0.531,3.1,59.96,1
KL102229,AT,Paid Search,Plus,3,4,198,49.26,0.506,3,3,0.155,4.0,74.88,1
KL102230,DE,Paid Search,Basic,1,4,136,33.91,0.525,2,0,0.111,3.8,51.54,0
KL102231,AT,Social,Basic,5,2,225,28.46,0.312,1,3,0.102,3.6,21.63,1
KL102232,DE,Organic,Plus,15,5,161,37.69,0.573,4,0,0.18,4.8,71.61,0
KL102233,Other,Organic,Plus,29,4,196,26.52,0.343,1,1,0.166,3.6,40.31,0
KL102234,AT,Social,Plus,10,10,156,46.19,0.438,3,0,0.217,4.7,175.52,0
KL102235,CH,Organic,Plus,25,4,160,39.33,,0,1,0.292,,59.78,0
KL102236,DE,Social,Plus,3,3,172,43.77,,2,0,0.124,4.8,49.9,0
KL102237,DE,Organic,Plus,9,6,173,61.74,0.215,1,0,0.59,4.1,140.77,0
KL102238,DE,Paid Search,Basic,24,3,179,38.01,0.41,2,1,0.161,3.8,43.33,0
KL102239,DE,Paid Search,Basic,6,2,264,31.58,0.628,3,0,0.372,4.8,24.0,0
KL102240,DE,Organic,Basic,32,4,188,27.19,0.688,6,1,0.317,4.6,41.33,0
KL102241,DE,Organic,Basic,2,2,163,34.25,0.34,0,0,0.282,3.8,26.03,1
KL102242,DE,Organic,Basic,72,4,261,35.24,0.664,0,0,0.665,4.7,53.56,1
KL102243,DE,Organic,Basic,46,1,224,24.9,0.521,1,1,0.257,3.6,9.46,0
KL102244,DE,Organic,Basic,31,3,195,25.91,0.612,4,0,0.274,3.5,29.54,0
KL102245,DE,Social,Plus,8,3,249,43.88,0.587,1,1,0.311,3.5,50.02,0
KL102246,DE,Organic,Plus,2,5,191,35.95,0.492,0,2,0.104,4.0,68.31,1
KL102247,AT,Paid Search,Plus,6,2,201,36.51,0.526,1,3,0.698,2.7,27.75,1
KL102248,DE,Organic,Premium,21,5,124,55.98,0.572,2,1,0.313,,106.36,0
KL102249,DE,Referral,Basic,14,1,132,41.94,,1,0,0.606,4.1,15.94,0
KL102250,DE,Social,Basic,3,3,239,17.21,0.191,1,0,0.342,3.8,19.62,1
KL102251,CH,Referral,Basic,3,0,230,17.5,0.123,1,1,0.386,4.3,6.65,1
KL102252,DE,Referral,Plus,33,6,165,23.74,0.807,5,2,0.404,3.1,54.13,0
KL102253,DE,Organic,Basic,9,2,199,32.95,0.087,1,1,0.383,4.4,25.04,1
KL102254,Other,Social,Premium,9,2,215,57.42,0.404,1,2,0.286,3.9,43.64,1
KL102255,DE,Organic,Basic,12,3,218,34.06,0.528,1,0,0.256,3.8,38.83,0
KL102256,CH,Referral,Basic,57,6,145,27.61,0.771,3,0,0.34,4.8,62.95,0
KL102257,CH,Paid Search,Plus,37,9,155,52.18,0.647,2,0,0.539,4.0,178.46,0
KL102258,DE,Paid Search,Basic,65,5,198,21.2,,1,1,0.066,4.7,40.28,0
KL102259,DE,Referral,Plus,44,7,146,42.47,0.594,3,1,0.191,4.6,112.97,0
KL102260,AT,Social,Plus,13,4,110,50.89,0.159,3,0,0.351,3.8,77.35,0
KL102261,Other,Referral,Plus,16,7,137,51.72,0.649,3,1,0.086,4.0,137.58,0
KL102262,DE,Organic,Plus,17,5,134,50.69,0.361,0,1,0.097,3.7,96.31,0
KL102263,DE,Organic,Basic,14,4,229,32.43,0.514,0,1,0.386,4.4,49.29,1
KL102264,DE,Organic,Basic,19,3,162,27.8,0.644,0,1,0.443,3.5,31.69,1
KL102265,DE,Paid Search,Plus,20,4,153,46.67,,5,1,0.192,4.5,70.94,0
KL102266,AT,Paid Search,Basic,29,2,181,17.52,0.46,1,1,0.449,4.5,13.32,0
KL102267,DE,Organic,Basic,13,6,201,24.98,0.208,0,1,0.661,4.9,56.95,1
KL102268,AT,Social,Basic,25,6,203,39.28,0.29,0,1,0.185,4.5,89.56,1
KL102269,CH,Organic,Plus,13,5,152,49.38,0.599,4,2,0.167,3.3,93.82,0
KL102270,AT,Social,Basic,60,4,172,18.24,0.581,2,1,0.116,4.9,27.72,0
KL102271,DE,Social,Premium,21,8,150,67.82,0.318,0,1,0.178,4.7,206.17,0
KL102272,AT,Paid Search,Basic,19,3,245,20.79,0.471,4,1,0.254,3.7,23.7,1
KL102273,CH,Paid Search,Basic,11,2,132,25.72,0.239,0,0,0.298,4.1,19.55,0
KL102274,CH,Organic,Basic,4,3,146,39.85,0.541,0,0,0.317,4.5,45.43,0
KL102275,DE,Organic,Basic,3,7,249,13.44,0.748,2,2,0.286,4.3,35.75,1
KL102276,DE,Social,Basic,4,4,229,17.78,0.633,3,0,0.459,4.2,27.03,0
KL102277,DE,Paid Search,Plus,39,8,104,43.21,0.452,0,1,0.411,3.6,131.36,0
KL102278,CH,Organic,Basic,4,4,298,31.76,0.301,1,1,0.354,3.7,48.28,1
KL102279,AT,Referral,Basic,38,6,194,25.59,0.069,0,4,0.777,3.3,58.35,1
KL102280,DE,Social,Basic,11,1,216,37.27,0.18,1,0,0.538,3.6,14.16,0
KL102281,DE,Social,Basic,31,8,208,26.17,0.658,3,0,0.434,4.5,79.56,0
KL102282,DE,Paid Search,Premium,17,4,157,67.17,0.336,2,1,0.558,,102.1,0
KL102283,AT,Referral,Basic,18,5,163,28.46,0.531,2,0,0.082,5.0,54.07,0
KL102284,DE,Organic,Plus,26,5,183,39.96,0.566,2,0,0.42,3.7,75.92,0
KL102285,DE,Organic,Basic,8,2,222,33.97,0.175,0,2,0.445,3.2,25.82,1
KL102286,CH,Referral,Basic,2,4,200,21.54,0.25,0,1,0.126,3.1,32.74,0
KL102287,CH,Referral,Plus,20,7,171,52.34,0.547,0,0,0.737,4.8,139.22,0
KL102288,DE,Paid Search,Basic,9,3,182,35.72,0.819,3,1,0.083,3.6,40.72,0
KL102289,DE,Organic,Premium,16,9,160,72.85,0.096,1,2,0.173,4.7,249.15,0
KL102290,Other,Organic,Basic,22,4,197,46.25,0.058,0,0,0.623,4.5,70.3,0
KL102291,AT,Social,Basic,6,3,196,31.37,0.701,3,0,0.303,3.5,35.76,1
KL102292,DE,Social,Premium,11,7,155,65.99,0.675,2,0,0.367,4.2,175.53,0
KL102293,DE,Paid Search,Basic,9,3,178,31.75,0.163,1,1,0.373,3.9,36.2,0
KL102294,DE,Organic,Premium,2,5,129,61.71,0.454,2,0,0.56,3.6,117.25,0
KL102295,DE,Social,Premium,12,4,238,64.32,0.769,4,2,0.434,4.3,97.77,1
KL102296,AT,Social,Basic,22,2,230,21.35,0.381,4,0,0.136,4.2,16.23,1
KL102297,DE,Paid Search,Basic,1,3,231,38.87,0.607,0,0,0.213,5.0,44.31,0
KL102298,DE,Paid Search,Plus,10,6,131,33.96,0.678,1,0,0.314,3.4,77.43,0
KL102299,AT,Referral,Basic,8,4,171,21.46,0.225,1,1,0.216,4.2,32.62,0
KL102300,Other,Organic,Plus,17,10,138,40.3,0.219,1,2,0.097,4.0,153.14,0
KL102301,AT,Paid Search,Basic,4,2,217,19.18,0.651,3,4,0.498,2.5,14.58,1
KL102302,DE,Paid Search,Basic,6,2,177,22.79,0.307,0,1,0.114,4.2,17.32,1
KL102303,DE,Paid Search,Plus,21,6,233,39.16,0.565,1,2,0.335,3.8,89.28,0
KL102304,DE,Social,Plus,11,8,187,48.37,0.512,5,1,0.339,3.6,147.04,0
KL102305,DE,Paid Search,Plus,14,6,178,30.42,0.285,2,0,0.155,4.0,69.36,0
KL102306,DE,Paid Search,Plus,18,3,207,37.83,0.775,2,3,0.352,3.0,43.13,0
KL102307,DE,Organic,Basic,3,1,204,30.4,0.152,1,1,0.19,4.1,11.55,0
KL102308,DE,Social,Basic,19,1,188,32.0,0.665,6,1,0.135,3.8,12.16,0
KL102309,CH,Organic,Basic,22,3,112,48.75,0.816,4,0,0.219,5.0,55.58,0
KL102310,Other,Organic,Basic,13,2,235,39.7,0.575,6,0,0.542,3.7,30.17,0
KL102311,DE,Paid Search,Basic,16,4,190,41.22,0.597,2,0,0.709,4.0,62.65,0
KL102312,DE,Paid Search,Plus,42,6,213,29.72,0.403,0,0,0.159,3.7,67.76,1
KL102313,DE,Referral,Basic,39,6,192,30.68,0.254,0,1,0.691,4.0,69.95,0
KL102314,DE,Social,Basic,20,5,179,33.03,0.592,2,0,0.337,5.0,62.76,0
KL102315,DE,Social,Plus,27,3,199,32.22,0.205,1,1,0.287,4.5,36.73,1
KL102316,DE,Paid Search,Basic,39,2,178,26.11,0.466,2,0,0.281,,19.84,0
KL102317,CH,Paid Search,Premium,31,6,130,71.49,0.256,1,1,0.177,3.9,163.0,0
KL102318,DE,Referral,Basic,22,5,145,34.95,0.409,0,1,0.444,4.0,66.4,0
KL102319,CH,Paid Search,Basic,27,7,130,38.21,0.292,1,0,0.534,5.0,101.64,0
KL102320,DE,Social,Premium,23,8,149,66.06,0.697,2,1,0.34,4.5,200.82,0
KL102321,DE,Paid Search,Plus,16,4,215,37.68,0.446,1,0,0.249,3.7,57.27,0
